,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
266,CNN,Wed Jun 03 23:36:54 +0000 2020,"""Today, I'm urging every mayor in this country to review your use of force policies with members of your community… https://t.co/zUviLxhdjh",0.0,0.0,0.0,1.0,34
267,CNN,Wed Jun 03 23:34:37 +0000 2020,"“I want you to know that you matter,” former President Obama tells young people of color during a live-streamed tow… https://t.co/mnP7qfQIGC",0.0772,0.061,0.0,0.939,33
268,CNN,Wed Jun 03 23:32:45 +0000 2020,"""As tragic as these past few weeks have been, as difficult and scary and uncertain as they've been, they've also be… https://t.co/pW7MMg5hFU",-0.872,0.0,0.377,0.623,32
269,CNN,Wed Jun 03 23:31:04 +0000 2020,Gun-toting members of the Boogaloo movement are showing up at protests across the country https://t.co/7XpHUZ7L0n,-0.2263,0.0,0.119,0.881,31
270,CNN,Wed Jun 03 23:21:07 +0000 2020,Senior executives from two major US chicken producers have been indicted for allegedly conspiring to fix prices and… https://t.co/VYyl9nJghT,0.0,0.0,0.0,1.0,30
271,CNN,Wed Jun 03 23:10:46 +0000 2020,Video released by Louisville police appears to show a popular BBQ man firing at officers outside his business befor… https://t.co/Hk7Zd4YQf0,0.1027,0.121,0.103,0.776,29
272,CNN,Wed Jun 03 23:05:28 +0000 2020,All of the former Minneapolis police officers charged in connection with the death of George Floyd are now in custo… https://t.co/rGYu2oPdNW,-0.6908,0.0,0.231,0.769,28
273,CNN,Wed Jun 03 23:02:41 +0000 2020,"Walmart says it has ""temporarily removed firearms and ammunition from the sales floor in some stores out of an abun… https://t.co/hHWnOhbcSu",0.0,0.0,0.0,1.0,27
274,CNN,Wed Jun 03 22:41:31 +0000 2020,"""We are witnessing the consequences of three years without mature leadership,"" Mattis said https://t.co/sE4AiDoOlQ",-0.3252,0.0,0.152,0.848,26
275,CNN,Wed Jun 03 22:36:07 +0000 2020,"""Donald Trump is the first president in my lifetime who does not try to unite the American people—does not even pre… https://t.co/ZeHxog1Kbq",0.0,0.0,0.0,1.0,25
276,CNN,Wed Jun 03 22:22:25 +0000 2020,The Senate Intelligence Committee has quietly approved a measure that would require presidential campaigns to repor… https://t.co/9JPBRNUtdW,0.7096,0.282,0.0,0.718,24
277,CNN,Wed Jun 03 22:08:17 +0000 2020,Former President Obama personally thanked protesters in the streets across the nation following the death of George… https://t.co/YLyvbO5fab,-0.4404,0.122,0.245,0.633,23
278,CNN,Wed Jun 03 22:03:06 +0000 2020,Former Minneapolis officer Derek Chauvin will now be charged with murder in the second degree for the death of Geor… https://t.co/twu3smYhcc,-0.886,0.0,0.366,0.634,22
279,CNN,Wed Jun 03 21:56:34 +0000 2020,"During the coronavirus pandemic, the total number of visits to hospital emergency departments across the United Sta… https://t.co/eux9TPk2Zi",0.2006,0.2,0.118,0.682,21
280,CNN,Wed Jun 03 21:53:54 +0000 2020,"The Senate has failed to pass a House-passed Paycheck Protection Program reform bill in the chamber, a sign that me… https://t.co/1UV1QXzIzh",-0.5106,0.0,0.142,0.858,20
281,CNN,Wed Jun 03 21:39:54 +0000 2020,"“In my father’s case... no one was held accountable. … I see now that the officer here is being charged, and all of… https://t.co/1O5cNro42e",-0.4588,0.0,0.154,0.846,19
282,CNN,Wed Jun 03 21:36:43 +0000 2020,"Chris Trousdale, a singer best known for his years as a member of the boy band Dream Street, has died, according to… https://t.co/Z1nyJM5oHQ",0.3818,0.208,0.121,0.671,18
283,CNN,Wed Jun 03 21:21:13 +0000 2020,"Today was the first time the Dow has closed above 26,000 points since early March https://t.co/JpVTADcWMJ",0.0,0.0,0.0,1.0,17
284,CNN,Wed Jun 03 21:21:02 +0000 2020,"Across the country, a handful of controversial statues have been removed from public spaces — some by protesters an… https://t.co/LPJXGclUR8",-0.4019,0.0,0.171,0.829,16
285,CNN,Wed Jun 03 21:11:18 +0000 2020,RT @TheLeadCNN: The former Minneapolis Police officer who pressed his knee into George Floyd's neck was charged with second-degree murder a…,-0.7579,0.0,0.255,0.745,15
286,CNN,Wed Jun 03 21:11:06 +0000 2020,"""If I didn't have a primary, I wouldn't care.""

Democratic Rep. Eliot Engel was caught on a hot mic at a news confe… https://t.co/YgUTPHQlwl",-0.3875,0.0,0.103,0.897,14
287,CNN,Wed Jun 03 21:05:54 +0000 2020,AG Keith Ellison: “George Floyd mattered. He was loved. His family was important. His life had value. And we will s… https://t.co/vaoK9aLZ2x,0.7964,0.299,0.0,0.701,13
288,CNN,Wed Jun 03 21:01:46 +0000 2020,Minnesota Attorney General Keith Ellison announces additional charges in the death of George Floyd: “I strongly bel… https://t.co/s2tt96RuCn,-0.5994,0.091,0.26,0.649,12
289,CNN,Wed Jun 03 21:01:01 +0000 2020,A nonprofit advocacy group partially funded by Big Tech has filed a lawsuit challenging President Trump's executive… https://t.co/VzE1FKxqqr,-0.0772,0.082,0.097,0.821,11
290,CNN,Wed Jun 03 21:00:00 +0000 2020,"As workplaces begin reopening across the US, some employees may have big questions. Today on “Coronavirus: Fact vs… https://t.co/LnFe9zuB1j",0.0,0.0,0.0,1.0,10
291,CNN,Wed Jun 03 20:58:46 +0000 2020,One of the three former Minneapolis police officers charged with aiding and abetting murder in the death of George… https://t.co/hihPcDctO5,-0.886,0.0,0.38,0.62,9
292,CNN,Wed Jun 03 20:50:05 +0000 2020,Data indicates that Europe has been able to keep a lid on unemployment during the pandemic. Economists partially cr… https://t.co/dbPT2JlMBp,-0.4404,0.0,0.132,0.868,8
293,CNN,Wed Jun 03 20:46:00 +0000 2020,"Ben Crump, lawyer for the family of George Floyd, reflects on the video of Floyd's death.

""I saw... what everybody… https://t.co/qgVdKRU21C",-0.5994,0.0,0.163,0.837,7
294,CNN,Wed Jun 03 20:43:00 +0000 2020,"""I think this is a good day... for all of the people who had to witness an individual, a human, a man be murdered i… https://t.co/ci0O4FGpnr",-0.3612,0.093,0.141,0.767,6
295,CNN,Wed Jun 03 20:41:05 +0000 2020,An anti-LGBTQ ad by a pro-Kremlin news portal has sparked outrage on Russian social media — and drawn attention to… https://t.co/nxArl6baqb,-0.5106,0.0,0.142,0.858,5
296,CNN,Wed Jun 03 20:34:32 +0000 2020,"Along with a lack of coverage, black Americans have higher rates of chronic illnesses, including diabetes, high blo… https://t.co/eJwszAUdgP",-0.6705,0.0,0.244,0.756,4
297,CNN,Wed Jun 03 20:34:32 +0000 2020,One reason why black Americans have been hit harder by the coronavirus pandemic is because they are less likely to… https://t.co/NbHcOvEGWT,0.0,0.0,0.0,1.0,3
298,CNN,Wed Jun 03 20:34:32 +0000 2020,"The poverty rate for black Americans in 2018 was 20.8%, compared to 8.1% for non-Hispanic whites. Both have trended… https://t.co/KS0zoAlomb",-0.5106,0.0,0.148,0.852,2
299,CNN,Wed Jun 03 20:34:31 +0000 2020,The economic downturn due to the pandemic has narrowed the unemployment gap. But black Americans make up a dispropo… https://t.co/5tui73KqH4,-0.2382,0.0,0.093,0.907,1
300,FoxNews,Thu Jun 04 02:42:12 +0000 2020,https://t.co/1dGdwaxO1m,0.0,0.0,0.0,1.0,100
301,FoxNews,Thu Jun 04 01:35:58 +0000 2020,https://t.co/5yY61HdOWx,0.0,0.0,0.0,1.0,99
302,FoxNews,Thu Jun 04 00:29:23 +0000 2020,https://t.co/rxJ2Ly7ttC,0.0,0.0,0.0,1.0,98
303,FoxNews,Wed Jun 03 23:17:52 +0000 2020,https://t.co/kLbuYDmjDH,0.0,0.0,0.0,1.0,97
304,FoxNews,Wed Jun 03 21:22:27 +0000 2020,https://t.co/eFkNp4sDul,0.0,0.0,0.0,1.0,96
305,FoxNews,Wed Jun 03 19:50:22 +0000 2020,https://t.co/0CIPBuF9lC,0.0,0.0,0.0,1.0,95
306,FoxNews,Wed Jun 03 11:09:43 +0000 2020,https://t.co/ak0zmlnhDZ,0.0,0.0,0.0,1.0,94
307,FoxNews,Wed Jun 03 01:55:56 +0000 2020,https://t.co/IdES7Lf0Yf,0.0,0.0,0.0,1.0,93
308,FoxNews,Wed Jun 03 00:37:10 +0000 2020,"President Trump will speak to Brian Kilmeade on Fox News Radio's ""The Brian Kilmeade Show."" Tune in Wednesday morni… https://t.co/1cxL3i1zSt",0.0,0.0,0.0,1.0,92
309,FoxNews,Tue Jun 02 23:31:39 +0000 2020,https://t.co/JFLqKEDNxB,0.0,0.0,0.0,1.0,91
310,FoxNews,Tue Jun 02 20:56:21 +0000 2020,https://t.co/n3unggi22m,0.0,0.0,0.0,1.0,90
311,FoxNews,Tue Jun 02 19:36:26 +0000 2020,https://t.co/rEfnIb59Wf,0.0,0.0,0.0,1.0,89
312,FoxNews,Tue Jun 02 18:07:26 +0000 2020,https://t.co/ewYDkCaUsD,0.0,0.0,0.0,1.0,88
313,FoxNews,Tue Jun 02 14:14:27 +0000 2020,https://t.co/QAZ9zVkoiQ,0.0,0.0,0.0,1.0,87
314,FoxNews,Tue Jun 02 13:53:57 +0000 2020,https://t.co/wj0JRWzwDx,0.0,0.0,0.0,1.0,86
315,FoxNews,Tue Jun 02 12:24:05 +0000 2020,https://t.co/d1hhm55nWE,0.0,0.0,0.0,1.0,85
316,FoxNews,Tue Jun 02 10:35:37 +0000 2020,https://t.co/AQs68IhVKT,0.0,0.0,0.0,1.0,84
317,FoxNews,Tue Jun 02 03:11:30 +0000 2020,https://t.co/z8P49wXkoJ,0.0,0.0,0.0,1.0,83
318,FoxNews,Tue Jun 02 02:08:19 +0000 2020,https://t.co/G4yXD8KJoq,0.0,0.0,0.0,1.0,82
319,FoxNews,Tue Jun 02 00:59:21 +0000 2020,https://t.co/xxcZkOPCRU,0.0,0.0,0.0,1.0,81
320,FoxNews,Thu Jun 04 02:42:12 +0000 2020,https://t.co/1dGdwaxO1m,0.0,0.0,0.0,1.0,80
321,FoxNews,Thu Jun 04 01:35:58 +0000 2020,https://t.co/5yY61HdOWx,0.0,0.0,0.0,1.0,79
322,FoxNews,Thu Jun 04 00:29:23 +0000 2020,https://t.co/rxJ2Ly7ttC,0.0,0.0,0.0,1.0,78
323,FoxNews,Wed Jun 03 23:17:52 +0000 2020,https://t.co/kLbuYDmjDH,0.0,0.0,0.0,1.0,77
324,FoxNews,Wed Jun 03 21:22:27 +0000 2020,https://t.co/eFkNp4sDul,0.0,0.0,0.0,1.0,76
325,FoxNews,Wed Jun 03 19:50:22 +0000 2020,https://t.co/0CIPBuF9lC,0.0,0.0,0.0,1.0,75
326,FoxNews,Wed Jun 03 11:09:43 +0000 2020,https://t.co/ak0zmlnhDZ,0.0,0.0,0.0,1.0,74
327,FoxNews,Wed Jun 03 01:55:56 +0000 2020,https://t.co/IdES7Lf0Yf,0.0,0.0,0.0,1.0,73
328,FoxNews,Wed Jun 03 00:37:10 +0000 2020,"President Trump will speak to Brian Kilmeade on Fox News Radio's ""The Brian Kilmeade Show."" Tune in Wednesday morni… https://t.co/1cxL3i1zSt",0.0,0.0,0.0,1.0,72
329,FoxNews,Tue Jun 02 23:31:39 +0000 2020,https://t.co/JFLqKEDNxB,0.0,0.0,0.0,1.0,71
330,FoxNews,Tue Jun 02 20:56:21 +0000 2020,https://t.co/n3unggi22m,0.0,0.0,0.0,1.0,70
331,FoxNews,Tue Jun 02 19:36:26 +0000 2020,https://t.co/rEfnIb59Wf,0.0,0.0,0.0,1.0,69
332,FoxNews,Tue Jun 02 18:07:26 +0000 2020,https://t.co/ewYDkCaUsD,0.0,0.0,0.0,1.0,68
333,FoxNews,Tue Jun 02 14:14:27 +0000 2020,https://t.co/QAZ9zVkoiQ,0.0,0.0,0.0,1.0,67
334,FoxNews,Tue Jun 02 13:53:57 +0000 2020,https://t.co/wj0JRWzwDx,0.0,0.0,0.0,1.0,66
335,FoxNews,Tue Jun 02 12:24:05 +0000 2020,https://t.co/d1hhm55nWE,0.0,0.0,0.0,1.0,65
336,FoxNews,Tue Jun 02 10:35:37 +0000 2020,https://t.co/AQs68IhVKT,0.0,0.0,0.0,1.0,64
337,FoxNews,Tue Jun 02 03:11:30 +0000 2020,https://t.co/z8P49wXkoJ,0.0,0.0,0.0,1.0,63
338,FoxNews,Tue Jun 02 02:08:19 +0000 2020,https://t.co/G4yXD8KJoq,0.0,0.0,0.0,1.0,62
339,FoxNews,Tue Jun 02 00:59:21 +0000 2020,https://t.co/xxcZkOPCRU,0.0,0.0,0.0,1.0,61
340,FoxNews,Mon Jun 01 23:19:43 +0000 2020,https://t.co/qvRA2WiCE6,0.0,0.0,0.0,1.0,60
341,FoxNews,Mon Jun 01 22:11:08 +0000 2020,https://t.co/X03tTX23by,0.0,0.0,0.0,1.0,59
342,FoxNews,Mon Jun 01 20:18:13 +0000 2020,https://t.co/RYbNBKuD3W,0.0,0.0,0.0,1.0,58
343,FoxNews,Mon Jun 01 19:05:58 +0000 2020,https://t.co/TCVmknbL8f,0.0,0.0,0.0,1.0,57
344,FoxNews,Mon Jun 01 17:37:09 +0000 2020,https://t.co/7LhvlIZXqA,0.0,0.0,0.0,1.0,56
345,FoxNews,Mon Jun 01 15:58:28 +0000 2020,https://t.co/3CIY70zODD,0.0,0.0,0.0,1.0,55
346,FoxNews,Mon Jun 01 14:58:40 +0000 2020,https://t.co/joS9jNN5j4,0.0,0.0,0.0,1.0,54
347,FoxNews,Mon Jun 01 14:05:42 +0000 2020,https://t.co/zN3OOCCOeR,0.0,0.0,0.0,1.0,53
348,FoxNews,Mon Jun 01 10:41:23 +0000 2020,https://t.co/R2UIsEX0aY,0.0,0.0,0.0,1.0,52
349,FoxNews,Mon Jun 01 02:12:44 +0000 2020,https://t.co/DBytN20Zs4,0.0,0.0,0.0,1.0,51
350,FoxNews,Mon Jun 01 01:07:42 +0000 2020,https://t.co/OdUGAAB6Fj,0.0,0.0,0.0,1.0,50
351,FoxNews,Mon Jun 01 00:06:50 +0000 2020,https://t.co/2EHS1rzd6T,0.0,0.0,0.0,1.0,49
352,FoxNews,Sun May 31 23:06:01 +0000 2020,https://t.co/C3pIjDwiz9,0.0,0.0,0.0,1.0,48
353,FoxNews,Sun May 31 21:59:42 +0000 2020,https://t.co/4DMsefugpf,0.0,0.0,0.0,1.0,47
354,FoxNews,Sun May 31 20:46:52 +0000 2020,https://t.co/JZSn8whFeH,0.0,0.0,0.0,1.0,46
355,FoxNews,Sun May 31 19:43:17 +0000 2020,https://t.co/yZ1LfJ3Nbe,0.0,0.0,0.0,1.0,45
356,FoxNews,Sun May 31 18:53:12 +0000 2020,https://t.co/ASLDaMvNyf,0.0,0.0,0.0,1.0,44
357,FoxNews,Sun May 31 16:03:14 +0000 2020,https://t.co/kTLhuC8GXB,0.0,0.0,0.0,1.0,43
358,FoxNews,Sun May 31 16:01:50 +0000 2020,https://t.co/9syNuKobQm,0.0,0.0,0.0,1.0,42
359,FoxNews,Sun May 31 16:00:31 +0000 2020,https://t.co/Bnzb9JQtiB,0.0,0.0,0.0,1.0,41
360,FoxNews,Sun May 31 15:59:05 +0000 2020,https://t.co/0uiqq61gfU,0.0,0.0,0.0,1.0,40
361,FoxNews,Sun May 31 15:58:19 +0000 2020,https://t.co/RE6zKbp1Ul,0.0,0.0,0.0,1.0,39
362,FoxNews,Sun May 31 15:57:10 +0000 2020,https://t.co/7zfq2pjFCB,0.0,0.0,0.0,1.0,38
363,FoxNews,Sun May 31 15:56:35 +0000 2020,https://t.co/MoquW2K2HB,0.0,0.0,0.0,1.0,37
364,FoxNews,Sun May 31 02:30:27 +0000 2020,https://t.co/DzbCwxhiYb,0.0,0.0,0.0,1.0,36
365,FoxNews,Sun May 31 01:31:19 +0000 2020,https://t.co/4ZtAHcKO1c,0.0,0.0,0.0,1.0,35
366,FoxNews,Sun May 31 00:14:14 +0000 2020,https://t.co/xEg0xmYQp6,0.0,0.0,0.0,1.0,34
367,FoxNews,Sat May 30 23:46:10 +0000 2020,https://t.co/5tcrZbAAmh,0.0,0.0,0.0,1.0,33
368,FoxNews,Sat May 30 22:24:13 +0000 2020,https://t.co/wWvNwH0TqS,0.0,0.0,0.0,1.0,32
369,FoxNews,Sat May 30 21:42:53 +0000 2020,https://t.co/yNeVnH93nA,0.0,0.0,0.0,1.0,31
370,FoxNews,Sat May 30 20:37:29 +0000 2020,https://t.co/MtIvfW17eA,0.0,0.0,0.0,1.0,30
371,FoxNews,Sat May 30 19:57:09 +0000 2020,https://t.co/bq5ddSzLK9,0.0,0.0,0.0,1.0,29
372,FoxNews,Sat May 30 18:32:59 +0000 2020,https://t.co/mBw3FBIpwY,0.0,0.0,0.0,1.0,28
373,FoxNews,Sat May 30 18:13:37 +0000 2020,https://t.co/NmyNgxnLFl,0.0,0.0,0.0,1.0,27
374,FoxNews,Sat May 30 18:13:12 +0000 2020,https://t.co/f1HFcaBoFR,0.0,0.0,0.0,1.0,26
375,FoxNews,Sat May 30 14:56:36 +0000 2020,https://t.co/ljKUClTVrv,0.0,0.0,0.0,1.0,25
376,FoxNews,Sat May 30 14:05:08 +0000 2020,https://t.co/xOAKcZCATj,0.0,0.0,0.0,1.0,24
377,FoxNews,Sat May 30 13:23:17 +0000 2020,https://t.co/m80M5Dd7uy,0.0,0.0,0.0,1.0,23
378,FoxNews,Sat May 30 13:18:53 +0000 2020,https://t.co/ntNh84Wn0l,0.0,0.0,0.0,1.0,22
379,FoxNews,Sat May 30 10:24:00 +0000 2020,https://t.co/TNXenTDqUr,0.0,0.0,0.0,1.0,21
380,FoxNews,Sat May 30 00:42:21 +0000 2020,https://t.co/pQG0UGXgq6,0.0,0.0,0.0,1.0,20
381,FoxNews,Fri May 29 23:54:15 +0000 2020,https://t.co/om6e1YB67T,0.0,0.0,0.0,1.0,19
382,FoxNews,Fri May 29 23:31:47 +0000 2020,https://t.co/BrHWBnPZCH,0.0,0.0,0.0,1.0,18
383,FoxNews,Fri May 29 22:57:38 +0000 2020,https://t.co/oosk8N5VMc,0.0,0.0,0.0,1.0,17
384,FoxNews,Fri May 29 20:25:12 +0000 2020,https://t.co/ykYV7idMex,0.0,0.0,0.0,1.0,16
385,FoxNews,Fri May 29 19:10:54 +0000 2020,https://t.co/Z49IPG0R6A,0.0,0.0,0.0,1.0,15
386,FoxNews,Fri May 29 16:50:49 +0000 2020,https://t.co/N0WVECulnm,0.0,0.0,0.0,1.0,14
387,FoxNews,Fri May 29 14:58:03 +0000 2020,https://t.co/Wv2ThHt68a,0.0,0.0,0.0,1.0,13
388,FoxNews,Fri May 29 14:46:17 +0000 2020,https://t.co/YgbKvU18Ci,0.0,0.0,0.0,1.0,12
389,FoxNews,Fri May 29 12:35:15 +0000 2020,https://t.co/ZhxBD2R156,0.0,0.0,0.0,1.0,11
390,FoxNews,Fri May 29 12:28:43 +0000 2020,https://t.co/QXiIOF1o5p,0.0,0.0,0.0,1.0,10
391,FoxNews,Fri May 29 11:26:23 +0000 2020,https://t.co/QHqp1TqDIb,0.0,0.0,0.0,1.0,9
392,FoxNews,Fri May 29 01:51:40 +0000 2020,https://t.co/HZqyn6fWxs,0.0,0.0,0.0,1.0,8
393,FoxNews,Fri May 29 00:45:03 +0000 2020,https://t.co/COpX5HGGQ1,0.0,0.0,0.0,1.0,7
394,FoxNews,Thu May 28 23:38:20 +0000 2020,https://t.co/u0A7f8LcYa,0.0,0.0,0.0,1.0,6
395,FoxNews,Thu May 28 22:35:28 +0000 2020,https://t.co/ABAO06hv7y,0.0,0.0,0.0,1.0,5
396,FoxNews,Thu May 28 21:34:51 +0000 2020,https://t.co/KU05GjyFFC,0.0,0.0,0.0,1.0,4
397,FoxNews,Thu May 28 20:32:27 +0000 2020,https://t.co/fInQ2kJrIS,0.0,0.0,0.0,1.0,3
398,FoxNews,Thu May 28 19:24:29 +0000 2020,https://t.co/oufFoEoeJa,0.0,0.0,0.0,1.0,2
399,FoxNews,Thu May 28 01:56:31 +0000 2020,https://t.co/80QSrCPSOQ,0.0,0.0,0.0,1.0,1
400,nytimes,Thu Jun 04 04:07:50 +0000 2020,"RT @ByMikeBaker: NEW:

An autopsy has found that Manuel Ellis, a black man who died in police custody in Tacoma, was killed as a result of…",-0.8442,0.0,0.252,0.748,100
401,nytimes,Thu Jun 04 03:40:04 +0000 2020,"RT @nytopinion: ""As Atlanta’s mayor, I would like to offer one salient solution to the atrocities we are faced with today,"" says @KeishaBot…",0.7096,0.257,0.0,0.743,99
402,nytimes,Thu Jun 04 03:15:07 +0000 2020,Many readers and New York Times staff members denounced The Times's publication of an opinion essay by Senator Tom… https://t.co/jfVdDVzyl8,0.0,0.0,0.0,1.0,98
403,nytimes,Thu Jun 04 03:00:08 +0000 2020,A longtime friend of George Floyd who was in the passenger seat of Floyd’s car when he was arrested said on Wednesd… https://t.co/3MG8bTkoZ3,0.0258,0.117,0.114,0.769,97
404,nytimes,Thu Jun 04 02:40:08 +0000 2020,“Donald Trump is the first president in my lifetime who does not try to unite the American people — does not even p… https://t.co/CflNIh3plV,0.0,0.0,0.0,1.0,96
405,nytimes,Thu Jun 04 02:25:05 +0000 2020,"RT @zwoolfe: What are the 5 minutes that would make someone fall in love with the cello? (As if it takes that long!) We asked Yo-Yo Ma, Joh…",0.6696,0.143,0.0,0.857,95
406,nytimes,Thu Jun 04 02:02:21 +0000 2020,"A large protest formed Wednesday afternoon in West Hollywood, California, with the National Guard staged not far aw… https://t.co/m22BiBIH4Y",-0.25,0.0,0.1,0.9,94
407,nytimes,Thu Jun 04 02:01:43 +0000 2020,"Hours before New York's citywide curfew went into effect Wednesday at 8 p.m., peaceful protesters lined streets in… https://t.co/ey43SLReMn",0.3182,0.145,0.086,0.769,93
408,nytimes,Thu Jun 04 02:00:13 +0000 2020,"Some of those who criticized Drew Brees’s remarks were prominent professional sports figures, including members of… https://t.co/f7mZeFHdst",-0.0516,0.116,0.126,0.758,92
409,nytimes,Thu Jun 04 01:30:08 +0000 2020,"RT @Karan_Singhs: Tarnished by brutality, India's police are using the pandemic to save their reputation. Our video shows how Muslims in In…",-0.2023,0.118,0.147,0.735,91
410,nytimes,Thu Jun 04 01:10:04 +0000 2020,Evening Briefing: Here's what you need to know at the end of the day https://t.co/btMTCirSBH,0.0,0.0,0.0,1.0,90
411,nytimes,Thu Jun 04 01:00:02 +0000 2020,"George Floyd had the coronavirus in early April, a full autopsy report from the Hennepin County medical examiner re… https://t.co/qlHZdsBIXX",0.0,0.0,0.0,1.0,89
412,nytimes,Thu Jun 04 00:48:15 +0000 2020,Curfew in Washington was pushed from 7 p.m. to 11 p.m. and protesters took up new positions near the White House. I… https://t.co/lpXTid5KUY,-0.2263,0.0,0.079,0.921,88
413,nytimes,Thu Jun 04 00:30:04 +0000 2020,RT @maggieNYT: .⁦@alexburnsNYT⁩ and me on Trump on defense across the electoral map &gt; https://t.co/TmmAjxxhO2,0.128,0.097,0.0,0.903,87
414,nytimes,Thu Jun 04 00:00:07 +0000 2020,"“We all must shine a spotlight on the immorality of racial discrimination. But violence, whether spontaneous or con… https://t.co/GCWUJTIFX9",-0.7876,0.0,0.29,0.71,86
415,nytimes,Wed Jun 03 23:40:03 +0000 2020,RT @jennymedina: Newly elected Ferguson Mayor Ella Jones: “My election gives people hope ...  I have been living in injustice all my life.”…,-0.2023,0.105,0.134,0.761,85
416,nytimes,Wed Jun 03 23:30:05 +0000 2020,"Gov. Ralph Northam of Virginia plans to order the Robert E. Lee statue in Richmond to be removed, an administration… https://t.co/uHZZC4InmX",0.0,0.0,0.0,1.0,84
417,nytimes,Wed Jun 03 23:10:05 +0000 2020,"Breaking News: “He tries to divide us.” Jim Mattis, the defense secretary who resigned in 2018, issued his harshest… https://t.co/gZLwYdAvRM",-0.128,0.07,0.093,0.837,83
418,nytimes,Wed Jun 03 23:00:07 +0000 2020,Watch as we ride along with these New York City medics who are used to transporting desperate patients to the hospi… https://t.co/AfmxMfdMqN,-0.3182,0.0,0.099,0.901,82
419,nytimes,Wed Jun 03 23:00:06 +0000 2020,"""I want you to know that you matter,"" former President Barack Obama said in an address to young men and women of co… https://t.co/VKeRtrZ6oq",0.1027,0.098,0.0,0.902,81
420,nytimes,Thu Jun 04 04:07:50 +0000 2020,"RT @ByMikeBaker: NEW:

An autopsy has found that Manuel Ellis, a black man who died in police custody in Tacoma, was killed as a result of…",-0.8442,0.0,0.252,0.748,80
421,nytimes,Thu Jun 04 03:40:04 +0000 2020,"RT @nytopinion: ""As Atlanta’s mayor, I would like to offer one salient solution to the atrocities we are faced with today,"" says @KeishaBot…",0.7096,0.257,0.0,0.743,79
422,nytimes,Thu Jun 04 03:15:07 +0000 2020,Many readers and New York Times staff members denounced The Times's publication of an opinion essay by Senator Tom… https://t.co/jfVdDVzyl8,0.0,0.0,0.0,1.0,78
423,nytimes,Thu Jun 04 03:00:08 +0000 2020,A longtime friend of George Floyd who was in the passenger seat of Floyd’s car when he was arrested said on Wednesd… https://t.co/3MG8bTkoZ3,0.0258,0.117,0.114,0.769,77
424,nytimes,Thu Jun 04 02:40:08 +0000 2020,“Donald Trump is the first president in my lifetime who does not try to unite the American people — does not even p… https://t.co/CflNIh3plV,0.0,0.0,0.0,1.0,76
425,nytimes,Thu Jun 04 02:25:05 +0000 2020,"RT @zwoolfe: What are the 5 minutes that would make someone fall in love with the cello? (As if it takes that long!) We asked Yo-Yo Ma, Joh…",0.6696,0.143,0.0,0.857,75
426,nytimes,Thu Jun 04 02:02:21 +0000 2020,"A large protest formed Wednesday afternoon in West Hollywood, California, with the National Guard staged not far aw… https://t.co/m22BiBIH4Y",-0.25,0.0,0.1,0.9,74
427,nytimes,Thu Jun 04 02:01:43 +0000 2020,"Hours before New York's citywide curfew went into effect Wednesday at 8 p.m., peaceful protesters lined streets in… https://t.co/ey43SLReMn",0.3182,0.145,0.086,0.769,73
428,nytimes,Thu Jun 04 02:00:13 +0000 2020,"Some of those who criticized Drew Brees’s remarks were prominent professional sports figures, including members of… https://t.co/f7mZeFHdst",-0.0516,0.116,0.126,0.758,72
429,nytimes,Thu Jun 04 01:30:08 +0000 2020,"RT @Karan_Singhs: Tarnished by brutality, India's police are using the pandemic to save their reputation. Our video shows how Muslims in In…",-0.2023,0.118,0.147,0.735,71
430,nytimes,Thu Jun 04 01:10:04 +0000 2020,Evening Briefing: Here's what you need to know at the end of the day https://t.co/btMTCirSBH,0.0,0.0,0.0,1.0,70
431,nytimes,Thu Jun 04 01:00:02 +0000 2020,"George Floyd had the coronavirus in early April, a full autopsy report from the Hennepin County medical examiner re… https://t.co/qlHZdsBIXX",0.0,0.0,0.0,1.0,69
432,nytimes,Thu Jun 04 00:48:15 +0000 2020,Curfew in Washington was pushed from 7 p.m. to 11 p.m. and protesters took up new positions near the White House. I… https://t.co/lpXTid5KUY,-0.2263,0.0,0.079,0.921,68
433,nytimes,Thu Jun 04 00:30:04 +0000 2020,RT @maggieNYT: .⁦@alexburnsNYT⁩ and me on Trump on defense across the electoral map &gt; https://t.co/TmmAjxxhO2,0.128,0.097,0.0,0.903,67
434,nytimes,Thu Jun 04 00:00:07 +0000 2020,"“We all must shine a spotlight on the immorality of racial discrimination. But violence, whether spontaneous or con… https://t.co/GCWUJTIFX9",-0.7876,0.0,0.29,0.71,66
435,nytimes,Wed Jun 03 23:40:03 +0000 2020,RT @jennymedina: Newly elected Ferguson Mayor Ella Jones: “My election gives people hope ...  I have been living in injustice all my life.”…,-0.2023,0.105,0.134,0.761,65
436,nytimes,Wed Jun 03 23:30:05 +0000 2020,"Gov. Ralph Northam of Virginia plans to order the Robert E. Lee statue in Richmond to be removed, an administration… https://t.co/uHZZC4InmX",0.0,0.0,0.0,1.0,64
437,nytimes,Wed Jun 03 23:10:05 +0000 2020,"Breaking News: “He tries to divide us.” Jim Mattis, the defense secretary who resigned in 2018, issued his harshest… https://t.co/gZLwYdAvRM",-0.128,0.07,0.093,0.837,63
